740@@	at com.fasterxml.jackson.core.json.ReaderBasedJsonParser.nextToken(ReaderBasedJsonParser.java:776) ~[jackson-core-2.11.4.jar!/:2.11.4]@@list index out of range
741@@	at com.fasterxml.jackson.databind.ObjectMapper._initForReading(ObjectMapper.java:4664) ~[jackson-databind-2.11.4.jar!/:2.11.4]@@list index out of range
742@@	at com.fasterxml.jackson.databind.ObjectMapper._readMapAndClose(ObjectMapper.java:4513) ~[jackson-databind-2.11.4.jar!/:2.11.4]@@list index out of range
743@@	at com.fasterxml.jackson.databind.ObjectMapper.readValue(ObjectMapper.java:3468) ~[jackson-databind-2.11.4.jar!/:2.11.4]@@list index out of range
744@@	at com.fasterxml.jackson.databind.ObjectMapper.readValue(ObjectMapper.java:3436) ~[jackson-databind-2.11.4.jar!/:2.11.4]@@list index out of range
745@@	at sn.apg.atm.transaction.FinaoServices$ResponseHandlerImpl.handleResponse(FinaoServices.java:314) ~[classes!/:0.0.1]@@list index out of range
746@@	at sn.apg.atm.transaction.FinaoServices$ResponseHandlerImpl.handleResponse(FinaoServices.java:299) ~[classes!/:0.0.1]@@list index out of range
747@@	at org.apache.http.impl.client.CloseableHttpClient.execute(CloseableHttpClient.java:223) ~[httpclient-4.5.13.jar!/:4.5.13]@@list index out of range
748@@	at org.apache.http.impl.client.CloseableHttpClient.execute(CloseableHttpClient.java:165) ~[httpclient-4.5.13.jar!/:4.5.13]@@list index out of range
749@@	at org.apache.http.impl.client.CloseableHttpClient.execute(CloseableHttpClient.java:140) ~[httpclient-4.5.13.jar!/:4.5.13]@@list index out of range
750@@	at sn.apg.atm.transaction.FinaoServices.walletDebit(FinaoServices.java:264) [classes!/:0.0.1]@@list index out of range
751@@	at sn.apg.atm.transaction.ProcessTransaction.finaoTransaction(ProcessTransaction.java:475) [classes!/:0.0.1]@@list index out of range
752@@	at sn.apg.atm.transaction.ProcessTransaction.processTransaction(ProcessTransaction.java:157) [classes!/:0.0.1]@@list index out of range
753@@	at sn.apg.atm.server.ClientHandler.run(ClientHandler.java:70) [classes!/:0.0.1]@@list index out of range
754@@	at java.lang.Thread.run(Thread.java:835) [?:?]@@list index out of range
755@@2021-09-08T05:50:44.982+0000 INFO FinaoRequest{cardNumber=UCP0054937, walletId=null, clientUsername=null, channelType=ISOMON, channelUsername=645986, isoMTI=1200, isoProcessingCode=010000, isoMcc=6011, posNumber=Y6142521, posDescription=SGCI ZOUHAN HOUNIEN      REGION PAR DECI, transactionSequence=97164633, lang=null, transactionAmount=100000, transactionFees=500, feesIncluded=false, transactionDescription=RETRAIT GAB, currencyCode=XOF, serviceCode=, transactionDate=08/09/2021 05:48:43, isoAcquiringInstitutionIDCode=10385, originalTransactionNumber=null, reversalReason=null}@@list index out of range
756@@2021-09-08T05:50:44.982+0000 INFO FinaoResponse{errorCode=111, userMessage=Unexpected character ('<' (code 60)): expected a valid value (JSON String, Number, Array, Object or token 'null', 'true' or 'false')@@list index out of range
757@@ at [Source: (String)"<am:fault xmlns:am="http://wso2.org/apimanager"><am:code>303001</am:code><am:type>Status report</am:type><am:message>Runtime Error</am:message><am:description>Currently , Address endpoint : [ Name : DanayaAPI--vv1_APIproductionEndpoint ] [ State : SUSPENDED ]</am:description></am:fault>"; line: 1, column: 2], debugMessage=null, moreInfo=null, accessToken=null, refreshToken=null, tokenType=null, expiresIn=null, scope=null, description=null, transactionNumber=null, transactionAmount=null, customerBalance=null, transactionType=null}@@list index out of range
758@@2021-09-08T05:50:44.982+0000 INFO temps echange finao 121131@@list index out of range
759@@2021-09-08T05:50:44.982+0000 INFO findCountry 384@@list index out of range
760@@2021-09-08T05:50:44.982+0000 INFO findCountry 384@@list index out of range
761@@2021-09-08T05:50:44.998+0000 INFO save trx@@list index out of range
762@@2021-09-08T05:50:46.056+0000 INFO url https://wso2.sensoft-next.com:8243@@list index out of range
763@@2021-09-08T05:50:46.525+0000 INFO Response code 200@@list index out of range
764@@2021-09-08T05:50:46.525+0000 INFO Response finao {"access_token":"fff10435-5ef1-32e9-9e3b-166d78190736","refresh_token":"5f48d630-0039-3dda-81c1-c2733c636bc2","scope":"default","token_type":"Bearer","expires_in":1853}@@list index out of range
765@@2021-09-08T05:50:46.525+0000 INFO FinaoResponse{errorCode=00000, userMessage=null, debugMessage=null, moreInfo=null, accessToken=fff10435-5ef1-32e9-9e3b-166d78190736, refreshToken=5f48d630-0039-3dda-81c1-c2733c636bc2, tokenType=Bearer, expiresIn=1853, scope=default, description=null, transactionNumber=null, transactionAmount=null, customerBalance=null, transactionType=null}@@list index out of range
766@@2021-09-08T05:50:46.541+0000 INFO id transaction 4675881@@list index out of range
767@@2021-09-08T05:50:46.541+0000 INFO return result =909@@list index out of range
768@@2021-09-08T05:50:46.541+0000 INFO ****************FIN************************@@list index out of range
769@@2021-09-08T05:50:46.572+0000 ERROR client handler error@@list index out of range
770@@java.net.SocketException: Software caused connection abort: recv failed@@list index out of range
771@@	at java.net.SocketInputStream.socketRead0(Native Method) ~[?:?]@@list index out of range
772@@	at java.net.SocketInputStream.socketRead(SocketInputStream.java:115) ~[?:?]@@list index out of range
773@@	at java.net.SocketInputStream.read(SocketInputStream.java:168) ~[?:?]@@list index out of range
774@@	at java.net.SocketInputStream.read(SocketInputStream.java:140) ~[?:?]@@list index out of range
775@@	at java.io.BufferedInputStream.fill(BufferedInputStream.java:252) ~[?:?]@@list index out of range
776@@	at java.io.BufferedInputStream.read1(BufferedInputStream.java:292) ~[?:?]@@list index out of range
777@@	at java.io.BufferedInputStream.read(BufferedInputStream.java:351) ~[?:?]@@list index out of range
778@@	at java.io.FilterInputStream.read(FilterInputStream.java:107) ~[?:?]@@list index out of range
779@@	at sn.apg.atm.server.ClientHandler.run(ClientHandler.java:51) [classes!/:0.0.1]@@list index out of range
780@@	at java.lang.Thread.run(Thread.java:835) [?:?]@@list index out of range
781@@2021-09-08T05:50:55.028+0000 INFO data length readed = 454@@list index out of range
782@@2021-09-08T05:50:55.028+0000 INFO unpack@@list index out of range
783@@2021-09-08T05:50:55.028+0000 INFO Message 1420@@list index out of range
784@@2021-09-08T05:50:55.028+0000 INFO processTransaction@@list index out of range
785@@2021-09-08T05:50:55.028+0000 INFO 1field39 = 000@@list index out of range
786@@2021-09-08T05:50:55.028+0000 INFO mti = 1420@@list index out of range
787@@2021-09-08T05:50:55.028+0000 INFO 010000@@list index out of range
788@@2021-09-08T05:50:55.084+0000 INFO isCagefi@@list index out of range
789@@2021-09-08T05:50:55.084+0000 INFO environnement@@list index out of range
790@@2021-09-08T05:50:55.084+0000 INFO prod@@list index out of range
791@@2021-09-08T05:50:55.084+0000 INFO true@@list index out of range
792@@2021-09-08T05:50:55.084+0000 INFO finaoTransaction@@list index out of range
793@@2021-09-08T05:50:55.084+0000 INFO pan = 608967*******9373@@list index out of range
794@@2021-09-08T05:50:55.084+0000 INFO amount = 100000@@list index out of range
795@@2021-09-08T05:50:55.084+0000 INFO fees = 500@@list index out of range
796@@2021-09-08T05:50:55.084+0000 INFO field24 = 400@@list index out of range
797@@2021-09-08T05:50:55.084+0000 INFO field39Finao = 000@@list index out of range
798@@2021-09-08T05:50:55.084+0000 INFO UCP0054937@@list index out of range
799@@2021-09-08T05:50:55.084+0000 INFO field11 in 1420 = 003308@@list index out of range
800@@2021-09-08T05:50:55.084+0000 INFO field37 1420 = 400@@list index out of range
801@@2021-09-08T05:50:55.084+0000 INFO field56 = 120000330821090805484200000280083@@list index out of range
802@@2021-09-08T05:50:55.084+0000 INFO original mti 1200@@list index out of range
803@@2021-09-08T05:50:55.084+0000 INFO 003308@@list index out of range
804@@2021-09-08T05:50:55.084+0000 INFO 210908054842@@list index out of range
805@@2021-09-08T05:50:55.084+0000 INFO 00000280083@@list index out of range
806@@2021-09-08T05:50:55.288+0000 INFO status FAILED@@list index out of range
807@@2021-09-08T05:50:55.288+0000 INFO return result =480@@list index out of range
808@@2021-09-08T05:50:55.288+0000 INFO ****************FIN************************@@list index out of range
809@@2021-09-08T05:50:55.306+0000 INFO new transaction@@list index out of range
810@@2021-09-08T05:51:05.910+0000 INFO data length readed = 440@@list index out of range
811@@2021-09-08T05:51:05.910+0000 INFO unpack@@list index out of range
812@@2021-09-08T05:51:05.925+0000 INFO Message 1420@@list index out of range
813@@2021-09-08T05:51:05.925+0000 INFO processTransaction@@list index out of range
814@@2021-09-08T05:51:05.925+0000 INFO 1field39 = 000@@list index out of range
815@@2021-09-08T05:51:05.925+0000 INFO mti = 1420@@list index out of range
816@@2021-09-08T05:51:05.925+0000 INFO 010000@@list index out of range
817@@2021-09-08T05:51:05.972+0000 INFO isCagefi@@list index out of range
818@@2021-09-08T05:51:05.972+0000 INFO environnement@@list index out of range
819@@2021-09-08T05:51:05.972+0000 INFO prod@@list index out of range
820@@2021-09-08T05:51:05.972+0000 INFO true@@list index out of range
821@@2021-09-08T05:51:05.972+0000 INFO finaoTransaction@@list index out of range
822@@2021-09-08T05:51:05.972+0000 INFO pan = 608967*******9373@@list index out of range
823@@2021-09-08T05:51:05.972+0000 INFO amount = 100000@@list index out of range
824@@2021-09-08T05:51:05.972+0000 INFO fees = 500@@list index out of range
825@@2021-09-08T05:51:05.972+0000 INFO field24 = 200@@list index out of range
826@@2021-09-08T05:51:05.972+0000 INFO field39Finao = 000@@list index out of range
827@@2021-09-08T05:51:05.972+0000 INFO UCP0054937@@list index out of range
828@@2021-09-08T05:51:05.972+0000 INFO field11 in 1420 = 003308@@list index out of range
829@@2021-09-08T05:51:05.972+0000 INFO field37 1420 = 200@@list index out of range
830@@2021-09-08T05:51:05.988+0000 INFO field56 = 120000330821090805484200000280083@@list index out of range
831@@2021-09-08T05:51:05.988+0000 INFO original mti 1200@@list index out of range
832@@2021-09-08T05:51:05.988+0000 INFO 003308@@list index out of range
833@@2021-09-08T05:51:05.988+0000 INFO 210908054842@@list index out of range
834@@2021-09-08T05:51:05.988+0000 INFO 00000280083@@list index out of range
835@@2021-09-08T05:51:06.097+0000 INFO status FAILED@@list index out of range
836@@2021-09-08T05:51:06.097+0000 INFO return result =480@@list index out of range
837@@2021-09-08T05:51:06.097+0000 INFO ****************FIN************************@@list index out of range
838@@2021-09-08T05:51:06.113+0000 INFO new transaction@@list index out of range
839@@2021-09-08T05:51:18.399+0000 INFO data length readed = 496@@list index out of range
840@@2021-09-08T05:51:18.399+0000 INFO unpack@@list index out of range
841@@2021-09-08T05:51:18.399+0000 INFO Message 1200@@list index out of range
842@@2021-09-08T05:51:18.399+0000 INFO processTransaction@@list index out of range
843@@2021-09-08T05:51:18.399+0000 INFO 1field39 = 000@@list index out of range
844@@2021-09-08T05:51:18.399+0000 INFO mti = 1200@@list index out of range
845@@2021-09-08T05:51:18.399+0000 INFO 010000@@list index out of range
846@@2021-09-08T05:51:18.477+0000 INFO isCagefi@@list index out of range
847@@2021-09-08T05:51:18.477+0000 INFO environnement@@list index out of range
848@@2021-09-08T05:51:18.477+0000 INFO prod@@list index out of range
849@@2021-09-08T05:51:18.477+0000 INFO true@@list index out of range
850@@2021-09-08T05:51:18.477+0000 INFO finaoTransaction@@list index out of range
851@@2021-09-08T05:51:18.477+0000 INFO pan = 608967*******9373@@list index out of range
852@@2021-09-08T05:51:18.477+0000 INFO amount = 100000@@list index out of range
853@@2021-09-08T05:51:18.477+0000 INFO fees = 500@@list index out of range
854@@2021-09-08T05:51:18.477+0000 INFO field24 = 200@@list index out of range
855@@2021-09-08T05:51:18.477+0000 INFO field39Finao = 000@@list index out of range
856@@2021-09-08T05:51:18.477+0000 INFO UCP0054937@@list index out of range
857@@2021-09-08T05:51:18.477+0000 INFO has field 55@@list index out of range
858@@2021-09-08T05:51:18.477+0000 INFO pan =6089670006549373atc = 0011unpredic = 223F9364arqc = 22867703468CE2EBarc =0000@@list index out of range
859@@2021-09-08T05:51:18.477+0000 INFO command hsm 0041303132334B51323055384631444431304243363139393334463433463332463739314330443036313160896700065493730011223F936422867703468CE2EB0000@@list index out of range
860@@2021-09-08T05:51:18.477+0000 INFO command hsm 1E24FF8B28E25256@@list index out of range
861@@2021-09-08T05:51:18.477+0000 INFO 1E24FF8B28E25256@@list index out of range
862@@2021-09-08T05:51:18.477+0000 INFO card UCP0054937@@list index out of range
863@@2021-09-08T05:51:18.477+0000 INFO channel = CrdAPG05@@list index out of range
864@@2021-09-08T05:51:18.477+0000 INFO false@@list index out of range
865@@2021-09-08T05:51:18.477+0000 INFO eql281 =false@@list index out of range
866@@2021-09-08T05:51:18.477+0000 INFO save debit transaction@@list index out of range
867@@2021-09-08T05:51:18.477+0000 INFO https://wso2.sensoft-next.com:8243/danaya/v1/wallet-debit@@list index out of range
868@@2021-09-08T05:51:47.193+0000 INFO new transaction@@list index out of range
869@@2021-09-08T05:52:03.827+0000 INFO new transaction@@list index out of range
870@@2021-09-08T05:52:15.034+0000 INFO Response code 200@@list index out of range
871@@2021-09-08T05:52:15.034+0000 INFO Response finao {"transactionNumber":"212514558316","transactionType":"VIREMENT","transactionAmount":100000,"recipientFees":0,"customerFees":500,"customerBalance":-7000.00000,"operationDate":"2021-09-08 05:50:51"}@@list index out of range
872@@2021-09-08T05:52:15.034+0000 INFO FinaoRequest{cardNumber=UCP0054937, walletId=null, clientUsername=null, channelType=ISOMON, channelUsername=645986, isoMTI=1200, isoProcessingCode=010000, isoMcc=6011, posNumber=Y6142521, posDescription=SGCI ZOUHAN HOUNIEN      REGION PAR DECI, transactionSequence=28071796, lang=null, transactionAmount=100000, transactionFees=500, feesIncluded=false, transactionDescription=RETRAIT GAB, currencyCode=XOF, serviceCode=, transactionDate=08/09/2021 05:51:18, isoAcquiringInstitutionIDCode=10385, originalTransactionNumber=null, reversalReason=null}@@list index out of range
873@@2021-09-08T05:52:15.034+0000 INFO FinaoResponse{errorCode=00000, userMessage=null, debugMessage=null, moreInfo=null, accessToken=null, refreshToken=null, tokenType=null, expiresIn=null, scope=null, description=null, transactionNumber=212514558316, transactionAmount=100000, customerBalance=-7000.00000, transactionType=VIREMENT}@@list index out of range
874@@2021-09-08T05:52:15.034+0000 INFO temps echange finao 56557@@list index out of range
875@@2021-09-08T05:52:15.034+0000 INFO findCountry 384@@list index out of range
876@@2021-09-08T05:52:15.049+0000 INFO findCountry 384@@list index out of range
877@@2021-09-08T05:52:15.049+0000 INFO save trx@@list index out of range
878@@2021-09-08T05:52:15.080+0000 INFO id transaction 4675901@@list index out of range
879@@2021-09-08T05:52:15.080+0000 INFO return result =000@@list index out of range
880@@2021-09-08T05:52:15.080+0000 INFO ****************FIN************************@@list index out of range
881@@2021-09-08T05:52:15.112+0000 INFO isCagefi@@list index out of range
882@@2021-09-08T05:52:15.112+0000 INFO sendSMS@@list index out of range
883@@2021-09-08T05:52:15.112+0000 INFO 196@@list index out of range
884@@2021-09-08T05:52:15.112+0000 INFO sendSms@@list index out of range
885@@2021-09-08T05:52:15.112+0000 INFO phone =2250102700325@@list index out of range
886@@2021-09-08T05:52:15.471+0000 INFO <200,[{"success":"1","id":"187428830","receiver":"2250102700325","price":"0.0274","climsgid":""}],[Server:"nginx/1.16.1", Date:"Wed, 08 Sep 2021 05:52:15 GMT", Content-Type:"text/html", Transfer-Encoding:"chunked", Connection:"keep-alive", X-Powered-By:"PHP/5.4.16"]>@@list index out of range
887@@2021-09-08T05:52:15.471+0000 INFO data length readed = 440@@list index out of range
888@@2021-09-08T05:52:15.471+0000 INFO unpack@@list index out of range
889@@2021-09-08T05:52:15.471+0000 INFO Message 1420@@list index out of range
890@@2021-09-08T05:52:15.471+0000 INFO processTransaction@@list index out of range
891@@2021-09-08T05:52:15.471+0000 INFO 1field39 = 000@@list index out of range
892@@2021-09-08T05:52:15.471+0000 INFO mti = 1420@@list index out of range
893@@2021-09-08T05:52:15.471+0000 INFO 010000@@list index out of range
894@@2021-09-08T05:52:15.534+0000 INFO isCagefi@@list index out of range
895@@2021-09-08T05:52:15.534+0000 INFO environnement@@list index out of range
896@@2021-09-08T05:52:15.534+0000 INFO prod@@list index out of range
897@@2021-09-08T05:52:15.534+0000 INFO true@@list index out of range
898@@2021-09-08T05:52:15.534+0000 INFO finaoTransaction@@list index out of range
899@@2021-09-08T05:52:15.534+0000 INFO pan = 608967*******9373@@list index out of range
900@@2021-09-08T05:52:15.534+0000 INFO amount = 100000@@list index out of range
901@@2021-09-08T05:52:15.534+0000 INFO fees = 500@@list index out of range
902@@2021-09-08T05:52:15.534+0000 INFO field24 = 200@@list index out of range
903@@2021-09-08T05:52:15.534+0000 INFO field39Finao = 000@@list index out of range
904@@2021-09-08T05:52:15.534+0000 INFO UCP0054937@@list index out of range
905@@2021-09-08T05:52:15.534+0000 INFO field11 in 1420 = 003308@@list index out of range
906@@2021-09-08T05:52:15.534+0000 INFO field37 1420 = 200@@list index out of range
907@@2021-09-08T05:52:15.534+0000 INFO field56 = 120000330821090805484200000280083@@list index out of range
908@@2021-09-08T05:52:15.534+0000 INFO original mti 1200@@list index out of range
909@@2021-09-08T05:52:15.534+0000 INFO 003308@@list index out of range
910@@2021-09-08T05:52:15.534+0000 INFO 210908054842@@list index out of range
911@@2021-09-08T05:52:15.534+0000 INFO 00000280083@@list index out of range
912@@2021-09-08T05:52:15.643+0000 INFO status FAILED@@list index out of range
913@@2021-09-08T05:52:15.659+0000 INFO return result =480@@list index out of range
914@@2021-09-08T05:52:15.659+0000 INFO ****************FIN************************@@list index out of range
915@@2021-09-08T05:52:15.674+0000 INFO new transaction@@list index out of range
916@@2021-09-08T05:52:21.108+0000 INFO data length readed = 496@@list index out of range
917@@2021-09-08T05:52:21.108+0000 INFO unpack@@list index out of range
918@@2021-09-08T05:52:21.108+0000 INFO Message 1200@@list index out of range
919@@2021-09-08T05:52:21.108+0000 INFO processTransaction@@list index out of range
920@@2021-09-08T05:52:21.108+0000 INFO 1field39 = 000@@list index out of range
921@@2021-09-08T05:52:21.108+0000 INFO mti = 1200@@list index out of range
922@@2021-09-08T05:52:21.108+0000 INFO 010000@@list index out of range
923@@2021-09-08T05:52:21.171+0000 INFO isCagefi@@list index out of range
924@@2021-09-08T05:52:21.171+0000 INFO environnement@@list index out of range
925@@2021-09-08T05:52:21.171+0000 INFO prod@@list index out of range
926@@2021-09-08T05:52:21.171+0000 INFO true@@list index out of range
927@@2021-09-08T05:52:21.171+0000 INFO finaoTransaction@@list index out of range
928@@2021-09-08T05:52:21.171+0000 INFO pan = 608967*******9373@@list index out of range
929@@2021-09-08T05:52:21.171+0000 INFO amount = 100000@@list index out of range
930@@2021-09-08T05:52:21.171+0000 INFO fees = 500@@list index out of range
931@@2021-09-08T05:52:21.171+0000 INFO field24 = 200@@list index out of range
932@@2021-09-08T05:52:21.171+0000 INFO field39Finao = 000@@list index out of range
933@@2021-09-08T05:52:21.171+0000 INFO UCP0054937@@list index out of range
934@@2021-09-08T05:52:21.171+0000 INFO has field 55@@list index out of range
935@@2021-09-08T05:52:21.171+0000 INFO pan =6089670006549373atc = 0012unpredic = DAE15BF8arqc = 7348280A762A6D0Carc =0000@@list index out of range
936@@2021-09-08T05:52:21.171+0000 INFO command hsm 0041303132334B51323055384631444431304243363139393334463433463332463739314330443036313160896700065493730012DAE15BF87348280A762A6D0C0000@@list index out of range
937@@2021-09-08T05:52:21.186+0000 INFO command hsm 72A4A755EB30B25E@@list index out of range
938@@2021-09-08T05:52:21.186+0000 INFO 72A4A755EB30B25E@@list index out of range
939@@2021-09-08T05:52:21.186+0000 INFO card UCP0054937@@list index out of range
940@@2021-09-08T05:52:21.186+0000 INFO channel = CrdAPG05@@list index out of range
941@@2021-09-08T05:52:21.186+0000 INFO false@@list index out of range
942@@2021-09-08T05:52:21.186+0000 INFO eql281 =false@@list index out of range
943@@2021-09-08T05:52:21.186+0000 INFO save debit transaction@@list index out of range
944@@2021-09-08T05:52:21.186+0000 INFO https://wso2.sensoft-next.com:8243/danaya/v1/wallet-debit@@list index out of range
945@@2021-09-08T05:52:21.874+0000 INFO Response code 400@@list index out of range
946@@2021-09-08T05:52:21.874+0000 INFO Response finao {"errorCode":"99","userMessage":"Provision client insuffisante (manquant : 93,500 XOF) ","debugMessage":"Provision client insuffisante (manquant : 93,500 XOF) ","moreInfo":null}@@list index out of range
947@@2021-09-08T05:52:21.874+0000 INFO FinaoRequest{cardNumber=UCP0054937, walletId=null, clientUsername=null, channelType=ISOMON, channelUsername=645986, isoMTI=1200, isoProcessingCode=010000, isoMcc=6011, posNumber=Y6142521, posDescription=SGCI ZOUHAN HOUNIEN      REGION PAR DECI, transactionSequence=67768752, lang=null, transactionAmount=100000, transactionFees=500, feesIncluded=false, transactionDescription=RETRAIT GAB, currencyCode=XOF, serviceCode=, transactionDate=08/09/2021 05:52:21, isoAcquiringInstitutionIDCode=10385, originalTransactionNumber=null, reversalReason=null}@@list index out of range
948@@2021-09-08T05:52:21.874+0000 INFO FinaoResponse{errorCode=99, userMessage=Provision client insuffisante (manquant : 93,500 XOF) , debugMessage=Provision client insuffisante (manquant : 93,500 XOF) , moreInfo=null, accessToken=null, refreshToken=null, tokenType=null, expiresIn=null, scope=null, description=null, transactionNumber=null, transactionAmount=null, customerBalance=null, transactionType=null}@@list index out of range
949@@2021-09-08T05:52:21.874+0000 INFO temps echange finao 688@@list index out of range
950@@2021-09-08T05:52:21.874+0000 INFO findCountry 384@@list index out of range
951@@2021-09-08T05:52:21.874+0000 INFO findCountry 384@@list index out of range
952@@2021-09-08T05:52:21.874+0000 INFO save trx@@list index out of range
953@@2021-09-08T05:52:21.890+0000 INFO id transaction 4675921@@list index out of range
954@@2021-09-08T05:52:21.890+0000 INFO return result =116@@list index out of range
955@@2021-09-08T05:52:21.890+0000 INFO ****************FIN************************@@list index out of range
956@@2021-09-08T05:52:21.936+0000 INFO new transaction@@list index out of range
957@@2021-09-08T05:52:48.025+0000 INFO data length readed = 440@@list index out of range
958@@2021-09-08T05:52:48.025+0000 INFO unpack@@list index out of range
959@@2021-09-08T05:52:48.025+0000 INFO Message 1420@@list index out of range
960@@2021-09-08T05:52:48.025+0000 INFO processTransaction@@list index out of range
961@@2021-09-08T05:52:48.025+0000 INFO 1field39 = 000@@list index out of range
962@@2021-09-08T05:52:48.025+0000 INFO mti = 1420@@list index out of range
963@@2021-09-08T05:52:48.025+0000 INFO 010000@@list index out of range
964@@2021-09-08T05:52:48.088+0000 INFO isCagefi@@list index out of range
965@@2021-09-08T05:52:48.088+0000 INFO environnement@@list index out of range
966@@2021-09-08T05:52:48.088+0000 INFO prod@@list index out of range
967@@2021-09-08T05:52:48.088+0000 INFO true@@list index out of range
968@@2021-09-08T05:52:48.088+0000 INFO finaoTransaction@@list index out of range
969@@2021-09-08T05:52:48.088+0000 INFO pan = 608967*******9373@@list index out of range
970@@2021-09-08T05:52:48.088+0000 INFO amount = 100000@@list index out of range
971@@2021-09-08T05:52:48.088+0000 INFO fees = 500@@list index out of range
972@@2021-09-08T05:52:48.088+0000 INFO field24 = 200@@list index out of range
973@@2021-09-08T05:52:48.088+0000 INFO field39Finao = 000@@list index out of range
974@@2021-09-08T05:52:48.088+0000 INFO UCP0054937@@list index out of range
975@@2021-09-08T05:52:48.088+0000 INFO field11 in 1420 = 003308@@list index out of range
976@@2021-09-08T05:52:48.088+0000 INFO field37 1420 = 200@@list index out of range
977@@2021-09-08T05:52:48.088+0000 INFO field56 = 120000330821090805484200000280083@@list index out of range
978@@2021-09-08T05:52:48.088+0000 INFO original mti 1200@@list index out of range
979@@2021-09-08T05:52:48.088+0000 INFO 003308@@list index out of range
980@@2021-09-08T05:52:48.088+0000 INFO 210908054842@@list index out of range
981@@2021-09-08T05:52:48.088+0000 INFO 00000280083@@list index out of range
982@@2021-09-08T05:52:48.213+0000 INFO status FAILED@@list index out of range
983@@2021-09-08T05:52:48.213+0000 INFO return result =480@@list index out of range
984@@2021-09-08T05:52:48.213+0000 INFO ****************FIN************************@@list index out of range
985@@2021-09-08T05:52:48.228+0000 INFO new transaction@@list index out of range
986@@2021-09-08T05:53:39.030+0000 INFO data length readed = 440@@list index out of range
987@@2021-09-08T05:53:39.046+0000 INFO unpack@@list index out of range
988@@2021-09-08T05:53:39.046+0000 INFO Message 1420@@list index out of range
989@@2021-09-08T05:53:39.046+0000 INFO processTransaction@@list index out of range
990@@2021-09-08T05:53:39.046+0000 INFO 1field39 = 000@@list index out of range
991@@2021-09-08T05:53:39.046+0000 INFO mti = 1420@@list index out of range
992@@2021-09-08T05:53:39.046+0000 INFO 010000@@list index out of range
993@@2021-09-08T05:53:39.096+0000 INFO isCagefi@@list index out of range
994@@2021-09-08T05:53:39.096+0000 INFO environnement@@list index out of range
995@@2021-09-08T05:53:39.111+0000 INFO prod@@list index out of range
996@@2021-09-08T05:53:39.111+0000 INFO true@@list index out of range
997@@2021-09-08T05:53:39.111+0000 INFO finaoTransaction@@list index out of range
998@@2021-09-08T05:53:39.111+0000 INFO pan = 608967*******9373@@list index out of range
999@@2021-09-08T05:53:39.111+0000 INFO amount = 100000@@list index out of range
1000@@2021-09-08T05:53:39.111+0000 INFO fees = 500@@list index out of range
1001@@2021-09-08T05:53:39.111+0000 INFO field24 = 200@@list index out of range
1002@@2021-09-08T05:53:39.111+0000 INFO field39Finao = 000@@list index out of range
1003@@2021-09-08T05:53:39.111+0000 INFO UCP0054937@@list index out of range
1004@@2021-09-08T05:53:39.111+0000 INFO field11 in 1420 = 003308@@list index out of range
1005@@2021-09-08T05:53:39.111+0000 INFO field37 1420 = 200@@list index out of range
1006@@2021-09-08T05:53:39.111+0000 INFO field56 = 120000330821090805484200000280083@@list index out of range
1007@@2021-09-08T05:53:39.111+0000 INFO original mti 1200@@list index out of range
1008@@2021-09-08T05:53:39.111+0000 INFO 003308@@list index out of range
1009@@2021-09-08T05:53:39.111+0000 INFO 210908054842@@list index out of range
1010@@2021-09-08T05:53:39.111+0000 INFO 00000280083@@list index out of range
1011@@2021-09-08T05:53:39.221+0000 INFO status FAILED@@list index out of range
1012@@2021-09-08T05:53:39.221+0000 INFO return result =480@@list index out of range
1013@@2021-09-08T05:53:39.221+0000 INFO ****************FIN************************@@list index out of range
1014@@2021-09-08T05:53:39.267+0000 INFO new transaction@@list index out of range
1015@@2021-09-08T05:54:30.031+0000 INFO data length readed = 440@@list index out of range
1016@@2021-09-08T05:54:30.031+0000 INFO unpack@@list index out of range
1017@@2021-09-08T05:54:30.047+0000 INFO Message 1420@@list index out of range
1018@@2021-09-08T05:54:30.047+0000 INFO processTransaction@@list index out of range
1019@@2021-09-08T05:54:30.047+0000 INFO 1field39 = 000@@list index out of range
1020@@2021-09-08T05:54:30.047+0000 INFO mti = 1420@@list index out of range
1021@@2021-09-08T05:54:30.047+0000 INFO 010000@@list index out of range
1022@@2021-09-08T05:54:30.109+0000 INFO isCagefi@@list index out of range
1023@@2021-09-08T05:54:30.109+0000 INFO environnement@@list index out of range
1024@@2021-09-08T05:54:30.109+0000 INFO prod@@list index out of range
1025@@2021-09-08T05:54:30.109+0000 INFO true@@list index out of range
1026@@2021-09-08T05:54:30.109+0000 INFO finaoTransaction@@list index out of range
1027@@2021-09-08T05:54:30.109+0000 INFO pan = 608967*******9373@@list index out of range
1028@@2021-09-08T05:54:30.109+0000 INFO amount = 100000@@list index out of range
1029@@2021-09-08T05:54:30.109+0000 INFO fees = 500@@list index out of range
1030@@2021-09-08T05:54:30.109+0000 INFO field24 = 200@@list index out of range
1031@@2021-09-08T05:54:30.109+0000 INFO field39Finao = 000@@list index out of range
1032@@2021-09-08T05:54:30.109+0000 INFO UCP0054937@@list index out of range
1033@@2021-09-08T05:54:30.109+0000 INFO field11 in 1420 = 003308@@list index out of range
1034@@2021-09-08T05:54:30.109+0000 INFO field37 1420 = 200@@list index out of range
1035@@2021-09-08T05:54:30.109+0000 INFO field56 = 120000330821090805484200000280083@@list index out of range
